id,Type,Length,Isometrie,vertex_index,vertex_part,vertex_part_index,distance,angle,xcoord,ycoord
1,Distributor,,Links,6,0,6,70.58448955421676,122.19886197306336,402065.702009059,5531854.55817609
1,Distributor,,Links,7,0,7,87.74967775106968,123.20005528665220,402079.810062281,5531844.78031742
1,Distributor,,Links,8,0,8,103.17824617520020,120.82855405396268,402092.940329636,5531836.67866309
1,Distributor,,Links,9,0,9,111.56392272147041,120.93621558657034,402100.203881789,5531832.48815224
1,Distributor,,Links,10,0,10,118.96715857061832,121.89079180446365,402106.489648076,5531828.57700877
1,Endgraben,,Rechts,0,0,0,0.00000000000000,327.60015982869930,402127.372360518,5531802.80536699
1,Endgraben,,Rechts,1,0,1,8.60274672488607,326.64833528090816,402122.762798574,5531810.06891915
1,Endgraben,,Rechts,2,0,2,17.64935561338548,323.11202544247277,402117.664343697,5531817.54199685
1,Endgraben,,Rechts,3,0,3,23.80178418764775,317.12725506799143,402113.75320023,5531822.29124248
1,Endgraben,,Rechts,4,0,4,30.47049212266505,309.08297962547994,402108.934112743,5531826.90080443
1,Endgraben,,Rechts,5,0,5,33.43445374522510,304.43898926680566,402106.489648076,5531828.57700877
2,Distributor,,Rechts,0,0,0,0.00000000000000,283.98137226721622,401753.506934759,5531756.78719618
2,Distributor,,Rechts,1,0,1,7.19533604467428,281.67673248518543,401746.524765384,5531758.5256356
2,Distributor,,Rechts,2,0,2,14.48637001454453,280.34101258916132,401739.331055077,5531759.71294701
2,Distributor,,Rechts,3,0,3,20.18436911756725,285.05490881784016,401733.743707267,5531760.83041657
2,Distributor,,Rechts,4,0,4,27.11949226652011,287.95130706367615,401727.17857359,5531763.06535569
2,Distributor,,Rechts,5,0,5,33.76915508229524,281.53360803363614,401720.822965455,5531765.02092743
2,Distributor,,Rechts,6,0,6,38.47402874080171,275.43178978143436,401716.143561664,5531765.50982036
2,Distributor,,Rechts,7,0,7,43.38088454138412,277.29393951380302,401711.25463233,5531765.92887145
2,Distributor,,Rechts,8,0,8,52.09573674367668,284.06186769425346,401702.664085071,5531767.39555025
2,Distributor,,Rechts,9,0,9,57.17550097744392,282.33843158496143,401697.844997584,5531769.00191274
2,Distributor,,Rechts,10,0,10,61.67203607191888,276.56181898814259,401693.375119336,5531769.49080568
2,Distributor,,Rechts,11,0,11,65.75225873763149,276.39393237040082,401689.324292173,5531769.97969861
2,Distributor,,Rechts,12,0,12,69.82470327548015,276.83565356729412,401685.273465011,5531770.3987497
2,Distributor,,Rechts,13,0,13,76.02766599285646,278.40232441283928,401679.127382419,5531771.23685187
2,Distributor,,Rechts,14,0,14,85.36272849677351,278.04866472505347,401669.908258532,5531772.70353067
2,Distributor,,Rechts,15,0,15,92.75211479874741,276.88384172739342,401662.574864531,5531773.61147469
2,Distributor,,Rechts,16,0,16,101.12061382792704,276.70983680687226,401654.263684662,5531774.58926055
2,Endgraben,,Links,0,0,0,0.00000000000000,58.81502534059604,401628.072991801,5531763.55424863
2,Endgraben,,Links,1,0,1,6.20453527735313,59.02049461956490,401633.380972221,5531766.76697362
2,Endgraben,,Links,2,0,2,13.43915288250247,66.03202254896554,401639.59689666,5531770.46859155
2,Endgraben,,Links,3,0,3,18.40971430368232,72.31479836290882,401644.346142299,5531771.93527035
2,Endgraben,,Links,4,0,4,23.99749860875158,75.32431284129026,401649.654122719,5531773.68131654
2,Endgraben,,Links,5,0,5,28.69562841257505,78.85711015616026,401654.263684662,5531774.58926055
3,Endgraben,,Links,0,0,0,0.00000000000000,49.93921554300032,401629.399986906,5531819.42772674
3,Endgraben,,Links,1,0,1,8.03029403292988,60.66452540626466,401635.546069497,5531824.59602346
3,Endgraben,,Links,2,0,2,15.25242738797387,77.76098364991654,401642.390570565,5531826.90080443
3,Endgraben,,Links,3,0,3,23.53717493599608,84.13213203030408,401650.631908586,5531827.74779296
4,Endgraben,,Rechts,0,0,0,0.00000000000000,346.90810693478340,401967.574213137,5531769.42096383
4,Endgraben,,Rechts,1,0,1,6.16668315766858,341.95275517069479,401966.177376185,5531775.42736273
4,Endgraben,,Rechts,2,0,2,14.20941997352751,329.22346905682133,401963.034493041,5531782.83059858
4,Endgraben,,Rechts,3,0,3,19.92494156062647,314.27551430929492,401959.472558812,5531787.30047683
4,Endgraben,,Rechts,4,0,4,25.27198256124010,307.10149391155318,401955.207928942,5531790.52596586
5,Endgraben,,Rechts,0,0,0,0.00000000000000,358.92917554512962,401803.376029356,5531894.50771294
5,Endgraben,,Rechts,1,0,1,7.47438303784064,354.87431679323424,401803.236345661,5531901.98079064
5,Endgraben,,Rechts,2,0,2,14.47844444279668,334.41612277408012,401802.118876098,5531908.89513355
5,Endgraben,,Rechts,3,0,3,18.23694828617181,311.05704079351051,401799.604569584,5531911.68880746
5,Endgraben,,Rechts,4,0,4,22.90125480503006,304.10129408019952,401795.74230143,5531914.30388681
6,Endgraben,,Rechts,0,0,0,0.00000000000000,355.65676004821933,401861.728893052,5531870.76148475
6,Endgraben,,Rechts,1,0,1,5.53339641341114,348.74540175873915,401861.309841966,5531876.27899071
6,Endgraben,,Rechts,2,0,2,10.23775165663633,332.22803469409121,401859.843163166,5531880.74886896
6,Endgraben,,Rechts,3,0,3,14.35729655648304,322.62202591892361,401857.342309387,5531884.02245729
7,Endgraben,,Links,0,0,0,0.00000000000000,71.76750892168108,401806.623675271,5531987.1180029
7,Endgraben,,Links,1,0,1,6.25035762152764,76.45477507613282,401812.560232319,5531989.07357464
7,Endgraben,,Links,2,0,2,11.69309476314260,82.75567923687804,401817.938054587,5531989.91167681
7,Endgraben,,Links,3,0,3,16.67590801816996,90.02284331802946,401822.896825769,5531990.40056974
7,Endgraben,,Links,4,0,4,20.68885057088630,95.67636939288738,401826.890090649,5531990.00365221
8,Endgraben,,Links,0,0,0,0.00000000000000,72.69947281341273,401920.186519519,5532004.78799036
8,Endgraben,,Links,1,0,1,4.46223275756318,72.47740059334622,401924.446872225,5532006.11498546
8,Endgraben,,Links,2,0,2,9.96202881777743,78.37492525737598,401929.685010797,5532007.7911898
8,Endgraben,,Links,3,0,3,15.78576689836030,87.77771691680952,401935.481884151,5532008.34992459
8,Endgraben,,Links,4,0,4,19.55787329878068,99.18603005504706,401939.253343923,5532008.28008274
8,Endgraben,,Links,5,0,5,22.14471571843550,107.31114841794736,401941.723009932,5532007.51034025
9,Distributor,,Rechts,0,0,0,0.00000000000000,316.42033453442087,401907.268763265,5531999.18684036
9,Distributor,,Rechts,1,0,1,6.28577879305403,309.18104557046138,401902.935583155,5532003.74036265
9,Distributor,,Rechts,2,0,2,12.95238345254282,298.95026292961865,401897.278393496,5532007.26737595
9,Distributor,,Rechts,3,0,3,24.75958106964959,295.12011467400652,401886.662432656,5532012.43567267
9,Distributor,,Rechts,4,0,4,34.95003079847954,294.41983176668850,401877.373466921,5532016.62618353
9,Distributor,,Rechts,5,0,5,46.54503963831472,290.16947837551578,401866.827347929,5532021.44527102
9,Distributor,,Rechts,6,0,6,59.89926845801042,286.26681008002458,401853.976447965,5532025.07704709
9,Distributor,,Rechts,7,0,7,74.19502631003894,286.04089428753286,401840.287445829,5532029.1977161
9,Distributor,,Rechts,8,0,8,88.46140975406038,286.77089750079148,401826.528601846,5532032.96917588
9,Distributor,,Rechts,9,0,9,99.85783598705621,290.55749058069648,401815.703115463,5532036.53111011
9,Distributor,,Rechts,10,0,10,109.90831999257387,292.90210788775869,401806.444900164,5532040.44233475
9,Endgraben,,Links,0,0,0,0.00000000000000,55.59152775056968,401785.531437286,5532034.22632913
9,Endgraben,,Links,1,0,1,6.17972097532062,61.39349363634936,401790.629892163,5532037.71842152
9,Endgraben,,Links,2,0,2,12.84696583253348,73.72151729336292,401796.775974755,5532040.30256988
9,Endgraben,,Links,3,0,3,17.38238593216456,88.57021197770597,401801.245853003,5532041.0708302
9,Endgraben,,Links,4,0,4,22.61928366948044,96.89284889081507,401806.444900164,5532040.44233475
10,Endgraben,,Rechts,0,0,0,0.00000000000000,343.77980630366955,401836.585827905,5531933.51438485
10,Endgraben,,Rechts,1,0,1,8.00108401518448,338.09586246996804,401834.350888781,5531941.19698809
10,Endgraben,,Rechts,2,0,2,16.74806095241097,330.42147375344393,401830.300061618,5531948.94943318
10,Endgraben,,Rechts,3,0,3,23.55181845315236,317.81057320607448,401826.738127389,5531954.74630653
10,Endgraben,,Rechts,4,0,4,30.61780870419467,307.19011754152763,401821.109117981,5531959.01742715
11,Endgraben,,Links,0,0,0,0.00000000000000,58.09189306021852,402066.295664765,5532022.21353134
11,Endgraben,,Links,1,0,1,4.36050347876172,62.31643448914960,402069.997282689,5532024.51831232
11,Endgraben,,Links,2,0,2,8.39564606931938,76.53637332652356,402073.698900614,5532026.12467481
11,Endgraben,,Links,3,0,3,10.70465600064308,91.64675722230122,402076.003681585,5532026.26435851
